Pheno	AUC	sample_size	indel_prop
SBS5	0.977882502931166	100	0
SBS5	0.971246115493631	100	0
SBS5	0.978030484126171	100	0
SBS5	0.976596204851507	100	0
SBS5	0.978747623763503	100	0
SBS5	0.975059477057223	100	0
SBS5	0.980045305012009	100	0
SBS5	0.984849002265251	100	0
SBS5	0.973978076016802	100	0
SBS5	0.978690707919271	100	0
SBS5	0.979817641635078	100	0
SBS5	0.983904199250987	100	0
SBS5	0.976539289007274	100	0
SBS5	0.975218841421075	100	0
SBS5	0.976300242461496	100	0
SBS5	0.982868330885952	100	0
SBS5	0.980990108026272	100	0
SBS5	0.978371979191567	100	0
SBS5	0.975947364227254	100	0
SBS5	0.96792223019044	100	0
SBS5	0.974353720588737	100	0
SBS5	0.979111885166593	100	0
SBS5	0.983414722990586	100	0
SBS5	0.972099853157122	100	0
SBS5	0.972452731391365	100	0
SBS5	0.977153980124987	100	0
SBS5	0.97691493357921	100	0
SBS5	0.977575157372309	100	0
SBS5	0.972145385832508	100	0
APOBEC	0.998949579831933	100	0.1
APOBEC	0.999028361344538	100	0.1
APOBEC	0.998555672268908	100	0.1
APOBEC	0.998424369747899	100	0.1
APOBEC	0.997137605042017	100	0.1
APOBEC	0.99671743697479	100	0.1
APOBEC	0.999133403361344	100	0.1
APOBEC	0.999343487394958	100	0.1
APOBEC	0.999238445378151	100	0.1
APOBEC	0.998949579831933	100	0.1
APOBEC	0.999264705882353	100	0.1
APOBEC	0.999343487394958	100	0.1
APOBEC	0.998660714285714	100	0.1
APOBEC	0.998056722689076	100	0.1
APOBEC	0.997584033613445	100	0.1
APOBEC	0.99703256302521	100	0.1
APOBEC	0.998476890756303	100	0.1
APOBEC	0.998739495798319	100	0.1
APOBEC	0.998030462184874	100	0.1
APOBEC	0.998739495798319	100	0.1
APOBEC	0.999080882352941	100	0.1
APOBEC	0.998371848739496	100	0.1
APOBEC	0.995982142857143	100	0.1
APOBEC	0.998450630252101	100	0.1
APOBEC	0.999185924369748	100	0.1
APOBEC	0.99936974789916	100	0.1
APOBEC	0.998135504201681	100	0.1
APOBEC	0.997767857142857	100	0.1
APOBEC	0.998476890756303	100	0.1
APOBEC	0.998266806722689	100	0.1
APOBEC	0.998398109243697	100	0.1
APOBEC	0.998897058823529	100	0.1
APOBEC	0.999107142857143	100	0.1
APOBEC	0.999107142857143	100	0.1
APOBEC	0.997584033613445	100	0.1
APOBEC	0.998765756302521	100	0.1
APOBEC	0.998398109243697	100	0.1
APOBEC	0.998844537815126	100	0.1
APOBEC	0.998923319327731	100	0.1
APOBEC	0.998503151260504	100	0.1
APOBEC	0.997715336134454	100	0.1
APOBEC	0.999002100840336	100	0.1
APOBEC	0.999553571428571	100	0.1
APOBEC	0.998293067226891	100	0.1
APOBEC	0.998581932773109	100	0.1
APOBEC	0.998897058823529	100	0.1
APOBEC	0.998266806722689	100	0.1
APOBEC	0.998240546218487	100	0.1
APOBEC	0.999238445378151	100	0.1
APOBEC	0.997767857142857	100	0.1
SBS3	0.977170413524927	100	0.1
SBS3	0.980571157786171	100	0.1
SBS3	0.985616524272115	100	0.1
SBS3	0.981017157033548	100	0.1
SBS3	0.979846409009185	100	0.1
SBS3	0.970341050049478	100	0.1
SBS3	0.984403963818311	100	0.1
SBS3	0.978215724260965	100	0.1
SBS3	0.974438668134748	100	0.1
SBS3	0.984529401106636	100	0.1
SBS3	0.98464090091848	100	0.1
SBS3	0.976919538948278	100	0.1
SBS3	0.975191291864695	100	0.1
SBS3	0.979358597332367	100	0.1
SBS3	0.983623465135403	100	0.1
SBS3	0.973755731787203	100	0.1
SBS3	0.974118106175696	100	0.1
SBS3	0.981170469274833	100	0.1
SBS3	0.979149535185159	100	0.1
SBS3	0.980320283209522	100	0.1
SBS3	0.979748846673821	100	0.1
SBS3	0.978940473037952	100	0.1
SBS3	0.984027651953337	100	0.1
SBS3	0.982968403740819	100	0.1
SBS3	0.979539784526614	100	0.1
SBS3	0.976808039136434	100	0.1
SBS3	0.976487477177382	100	0.1
SBS3	0.984417901294792	100	0.1
SBS3	0.985142650071778	100	0.1
SBS3	0.980877782268742	100	0.1
SBS3	0.982480592064001	100	0.1
SBS3	0.980947469651145	100	0.1
SBS3	0.98436215138887	100	0.1
SBS3	0.976654726895148	100	0.1
SBS3	0.978996222943874	100	0.1
SBS3	0.975442166441344	100	0.1
SBS3	0.987874395461958	100	0.1
SBS3	0.983247153270429	100	0.1
SBS3	0.980780219933379	100	0.1
SBS3	0.974201731034579	100	0.1
SBS3	0.97753278791342	100	0.1
SBS3	0.97258498376284	100	0.1
SBS3	0.982132155151988	100	0.1
SBS3	0.98054328283321	100	0.1
SBS3	0.978703535937783	100	0.1
SBS3	0.9786199110789	100	0.1
SBS3	0.982341217299196	100	0.1
SBS3	0.983065966076182	100	0.1
SBS3	0.981058969462989	100	0.1
SBS3	0.973435169828151	100	0.1
SBS5	0.974000842354495	100	0.1
SBS5	0.975605869161857	100	0.1
SBS5	0.981422668442441	100	0.1
SBS5	0.976823868228437	100	0.1
SBS5	0.969310976789719	100	0.1
SBS5	0.970494826349759	100	0.1
SBS5	0.97968104360892	100	0.1
SBS5	0.976971849423443	100	0.1
SBS5	0.972839759132147	100	0.1
SBS5	0.980102220856242	100	0.1
SBS5	0.985133581486414	100	0.1
SBS5	0.974717981991827	100	0.1
SBS5	0.977028765267675	100	0.1
SBS5	0.972486880897904	100	0.1
SBS5	0.974957028537604	100	0.1
SBS5	0.970961536272468	100	0.1
SBS5	0.971769741260572	100	0.1
SBS5	0.975355439447233	100	0.1
SBS5	0.974592767134515	100	0.1
SBS5	0.973830094821796	100	0.1
SBS5	0.974752131498366	100	0.1
SBS5	0.976402690981115	100	0.1
SBS5	0.973773178977564	100	0.1
SBS5	0.979510296076222	100	0.1
SBS5	0.977723138567314	100	0.1
SBS5	0.977609306878849	100	0.1
SBS5	0.97717674646268	100	0.1
SBS5	0.979817641635078	100	0.1
SBS5	0.984871768602944	100	0.1
SBS5	0.972327516534053	100	0.1
SBS5	0.978952520802741	100	0.1
SBS5	0.981115322883584	100	0.1
SBS5	0.981604799143986	100	0.1
SBS5	0.976641737526893	100	0.1
SBS5	0.973431683912168	100	0.1
SBS5	0.971155050142859	100	0.1
SBS5	0.984792086421018	100	0.1
SBS5	0.97783697025578	100	0.1
SBS5	0.980352650570866	100	0.1
SBS5	0.976175027604185	100	0.1
SBS5	0.969880135232046	100	0.1
SBS5	0.967057109358103	100	0.1
SBS5	0.981399902104748	100	0.1
SBS5	0.979555828751608	100	0.1
SBS5	0.975105009732609	100	0.1
SBS5	0.974239888900272	100	0.1
SBS5	0.976391307812269	100	0.1
SBS5	0.980295734726633	100	0.1
SBS5	0.976812485059591	100	0.1
SBS5	0.971633143234414	100	0.1
APOBEC	0.998450630252101	100	0.2
APOBEC	0.998765756302521	100	0.2
APOBEC	0.998135504201681	100	0.2
APOBEC	0.998818277310924	100	0.2
APOBEC	0.995588235294118	100	0.2
APOBEC	0.99655987394958	100	0.2
APOBEC	0.998739495798319	100	0.2
APOBEC	0.998870798319328	100	0.2
APOBEC	0.998844537815126	100	0.2
APOBEC	0.998634453781513	100	0.2
APOBEC	0.999159663865546	100	0.2
APOBEC	0.998949579831933	100	0.2
APOBEC	0.998056722689076	100	0.2
APOBEC	0.997872899159664	100	0.2
APOBEC	0.996638655462185	100	0.2
APOBEC	0.997111344537815	100	0.2
APOBEC	0.997925420168067	100	0.2
APOBEC	0.998109243697479	100	0.2
APOBEC	0.99782037815126	100	0.2
APOBEC	0.998555672268908	100	0.2
APOBEC	0.998897058823529	100	0.2
APOBEC	0.998135504201681	100	0.2
APOBEC	0.995246848739496	100	0.2
APOBEC	0.998109243697479	100	0.2
APOBEC	0.998345588235294	100	0.2
APOBEC	0.998188025210084	100	0.2
APOBEC	0.998030462184874	100	0.2
APOBEC	0.997478991596639	100	0.2
APOBEC	0.998975840336134	100	0.2
APOBEC	0.997846638655462	100	0.2
APOBEC	0.998214285714286	100	0.2
APOBEC	0.999238445378151	100	0.2
APOBEC	0.998056722689076	100	0.2
APOBEC	0.999002100840336	100	0.2
APOBEC	0.998266806722689	100	0.2
APOBEC	0.997846638655462	100	0.2
APOBEC	0.998608193277311	100	0.2
APOBEC	0.998293067226891	100	0.2
APOBEC	0.998949579831933	100	0.2
APOBEC	0.998056722689076	100	0.2
APOBEC	0.995772058823529	100	0.2
APOBEC	0.997610294117647	100	0.2
APOBEC	0.998897058823529	100	0.2
APOBEC	0.998450630252101	100	0.2
APOBEC	0.998345588235294	100	0.2
APOBEC	0.997584033613445	100	0.2
APOBEC	0.997636554621849	100	0.2
APOBEC	0.997085084033613	100	0.2
APOBEC	0.999185924369748	100	0.2
APOBEC	0.997741596638655	100	0.2
SBS3	0.970076237996348	100	0.2
SBS3	0.976236602600733	100	0.2
SBS3	0.981003219557067	100	0.2
SBS3	0.979414347238289	100	0.2
SBS3	0.974410793181786	100	0.2
SBS3	0.971581485456243	100	0.2
SBS3	0.978369036502251	100	0.2
SBS3	0.974968292241007	100	0.2
SBS3	0.974132043652176	100	0.2
SBS3	0.978173911831524	100	0.2
SBS3	0.982299404869754	100	0.2
SBS3	0.974814979999721	100	0.2
SBS3	0.972125047038983	100	0.2
SBS3	0.973630294498878	100	0.2
SBS3	0.978522348743536	100	0.2
SBS3	0.968515240630531	100	0.2
SBS3	0.972975233104294	100	0.2
SBS3	0.979247097520523	100	0.2
SBS3	0.972501358903957	100	0.2
SBS3	0.974731355140838	100	0.2
SBS3	0.975679103541513	100	0.2
SBS3	0.972919483198372	100	0.2
SBS3	0.975428228964864	100	0.2
SBS3	0.97615297774185	100	0.2
SBS3	0.975525791300227	100	0.2
SBS3	0.973058857963177	100	0.2
SBS3	0.973476982257592	100	0.2
SBS3	0.979149535185159	100	0.2
SBS3	0.978452661361134	100	0.2
SBS3	0.972891608245411	100	0.2
SBS3	0.979470097144211	100	0.2
SBS3	0.974285355893462	100	0.2
SBS3	0.979762784150302	100	0.2
SBS3	0.974926479811565	100	0.2
SBS3	0.971274860973672	100	0.2
SBS3	0.973630294498878	100	0.2
SBS3	0.97917741013812	100	0.2
SBS3	0.978243599213926	100	0.2
SBS3	0.977044976236603	100	0.2
SBS3	0.972640733668762	100	0.2
SBS3	0.972515296380437	100	0.2
SBS3	0.968361928389246	100	0.2
SBS3	0.978466598837614	100	0.2
SBS3	0.975497916347266	100	0.2
SBS3	0.977100726142525	100	0.2
SBS3	0.975999665500564	100	0.2
SBS3	0.976166915218331	100	0.2
SBS3	0.980445720497847	100	0.2
SBS3	0.973476982257592	100	0.2
SBS3	0.971302735926633	100	0.2
SBS5	0.967011576682717	100	0.2
SBS5	0.969026397568555	100	0.2
SBS5	0.974274038406812	100	0.2
SBS5	0.971519311545948	100	0.2
SBS5	0.957426948513927	100	0.2
SBS5	0.967335996994843	100	0.2
SBS5	0.971553461052488	100	0.2
SBS5	0.969743537205887	100	0.2
SBS5	0.967910847021594	100	0.2
SBS5	0.972521030404444	100	0.2
SBS5	0.977620690047695	100	0.2
SBS5	0.969265444114333	100	0.2
SBS5	0.968132818814102	100	0.2
SBS5	0.965964325148835	100	0.2
SBS5	0.964752017666678	100	0.2
SBS5	0.962697355689877	100	0.2
SBS5	0.967250623228494	100	0.2
SBS5	0.968923949048936	100	0.2
SBS5	0.965748044940751	100	0.2
SBS5	0.969197145101253	100	0.2
SBS5	0.966248904369999	100	0.2
SBS5	0.965611446914592	100	0.2
SBS5	0.965730970187481	100	0.2
SBS5	0.970733872895537	100	0.2
SBS5	0.973887010666029	100	0.2
SBS5	0.967011576682717	100	0.2
SBS5	0.970676957051304	100	0.2
SBS5	0.972555179910984	100	0.2
SBS5	0.974581383965668	100	0.2
SBS5	0.964655260731482	100	0.2
SBS5	0.973352001730242	100	0.2
SBS5	0.975446504798006	100	0.2
SBS5	0.970893237259388	100	0.2
SBS5	0.968923949048936	100	0.2
SBS5	0.964552812211864	100	0.2
SBS5	0.964188550808774	100	0.2
SBS5	0.973773178977564	100	0.2
SBS5	0.968001912372366	100	0.2
SBS5	0.975173308745689	100	0.2
SBS5	0.965008138965725	100	0.2
SBS5	0.958326218852804	100	0.2
SBS5	0.958514041138772	100	0.2
SBS5	0.977222279138066	100	0.2
SBS5	0.972338899702899	100	0.2
SBS5	0.970324078817061	100	0.2
SBS5	0.965588680576899	100	0.2
SBS5	0.97164452640326	100	0.2
SBS5	0.975270065680884	100	0.2
SBS5	0.969811836218967	100	0.2
SBS5	0.966055390499607	100	0.2
APOBEC	0.997715336134454	100	0.3
APOBEC	0.997977941176471	100	0.3
APOBEC	0.99719012605042	100	0.3
APOBEC	0.998240546218487	100	0.3
APOBEC	0.993671218487395	100	0.3
APOBEC	0.995483193277311	100	0.3
APOBEC	0.998713235294118	100	0.3
APOBEC	0.997846638655462	100	0.3
APOBEC	0.998739495798319	100	0.3
APOBEC	0.998581932773109	100	0.3
APOBEC	0.998844537815126	100	0.3
APOBEC	0.998293067226891	100	0.3
APOBEC	0.997058823529412	100	0.3
APOBEC	0.997400210084034	100	0.3
APOBEC	0.995798319327731	100	0.3
APOBEC	0.996060924369748	100	0.3
APOBEC	0.996586134453782	100	0.3
APOBEC	0.996612394957983	100	0.3
APOBEC	0.997268907563025	100	0.3
APOBEC	0.99671743697479	100	0.3
APOBEC	0.998161764705882	100	0.3
APOBEC	0.997242647058823	100	0.3
APOBEC	0.994117647058824	100	0.3
APOBEC	0.997163865546218	100	0.3
APOBEC	0.996980042016807	100	0.3
APOBEC	0.997216386554622	100	0.3
APOBEC	0.996953781512605	100	0.3
APOBEC	0.996980042016807	100	0.3
APOBEC	0.997689075630252	100	0.3
APOBEC	0.996586134453782	100	0.3
APOBEC	0.99703256302521	100	0.3
APOBEC	0.998476890756303	100	0.3
APOBEC	0.996691176470588	100	0.3
APOBEC	0.998188025210084	100	0.3
APOBEC	0.996848739495798	100	0.3
APOBEC	0.995614495798319	100	0.3
APOBEC	0.997557773109244	100	0.3
APOBEC	0.997216386554622	100	0.3
APOBEC	0.999080882352941	100	0.3
APOBEC	0.996664915966387	100	0.3
APOBEC	0.994248949579832	100	0.3
APOBEC	0.996376050420168	100	0.3
APOBEC	0.998319327731092	100	0.3
APOBEC	0.997478991596639	100	0.3
APOBEC	0.99766281512605	100	0.3
APOBEC	0.997452731092437	100	0.3
APOBEC	0.997006302521008	100	0.3
APOBEC	0.995772058823529	100	0.3
APOBEC	0.998319327731092	100	0.3
APOBEC	0.997006302521008	100	0.3
SBS3	0.960278192030551	100	0.3
SBS3	0.958912319335461	100	0.3
SBS3	0.969616301272492	100	0.3
SBS3	0.969630238748972	100	0.3
SBS3	0.961518627437316	100	0.3
SBS3	0.963692873768276	100	0.3
SBS3	0.967832304282986	100	0.3
SBS3	0.965560495616664	100	0.3
SBS3	0.961462877531394	100	0.3
SBS3	0.967595367182818	100	0.3
SBS3	0.972445608998035	100	0.3
SBS3	0.960556941560161	100	0.3
SBS3	0.963358374332743	100	0.3
SBS3	0.963093562279614	100	0.3
SBS3	0.971309704664873	100	0.3
SBS3	0.958814757000098	100	0.3
SBS3	0.963720748721237	100	0.3
SBS3	0.968598865489415	100	0.3
SBS3	0.960682378848486	100	0.3
SBS3	0.965644120475547	100	0.3
SBS3	0.966626712567422	100	0.3
SBS3	0.961281690337148	100	0.3
SBS3	0.96464062216895	100	0.3
SBS3	0.965002996557443	100	0.3
SBS3	0.970459518599562	100	0.3
SBS3	0.96462668469247	100	0.3
SBS3	0.962926312561848	100	0.3
SBS3	0.968459490724609	100	0.3
SBS3	0.97258498376284	100	0.3
SBS3	0.960222442124629	100	0.3
SBS3	0.969316645528161	100	0.3
SBS3	0.963400186762185	100	0.3
SBS3	0.970452549861322	100	0.3
SBS3	0.960152754742226	100	0.3
SBS3	0.965351433469456	100	0.3
SBS3	0.964682434598392	100	0.3
SBS3	0.972794045910047	100	0.3
SBS3	0.971107611255906	100	0.3
SBS3	0.96656399392326	100	0.3
SBS3	0.964124935539171	100	0.3
SBS3	0.956612635716177	100	0.3
SBS3	0.960110942312785	100	0.3
SBS3	0.970703424437971	100	0.3
SBS3	0.964034341942048	100	0.3
SBS3	0.967874116712428	100	0.3
SBS3	0.969212114454557	100	0.3
SBS3	0.97038286247892	100	0.3
SBS3	0.973936918981449	100	0.3
SBS3	0.966800931023429	100	0.3
SBS3	0.96271725041464	100	0.3
SBS5	0.954825894432492	100	0.3
SBS5	0.951735364090656	100	0.3
SBS5	0.960136142699405	100	0.3
SBS5	0.957603387631049	100	0.3
SBS5	0.941843390363009	100	0.3
SBS5	0.95746678960489	100	0.3
SBS5	0.960750833817118	100	0.3
SBS5	0.954290885496705	100	0.3
SBS5	0.952640326013956	100	0.3
SBS5	0.961655795740418	100	0.3
SBS5	0.965730970187481	100	0.3
SBS5	0.948064292137645	100	0.3
SBS5	0.954666530068641	100	0.3
SBS5	0.950505981855229	100	0.3
SBS5	0.958195312411069	100	0.3
SBS5	0.950335234322531	100	0.3
SBS5	0.951541850220264	100	0.3
SBS5	0.953107035936664	100	0.3
SBS5	0.949117235255951	100	0.3
SBS5	0.959225489191681	100	0.3
SBS5	0.951575999726804	100	0.3
SBS5	0.948075675306492	100	0.3
SBS5	0.952293139364136	100	0.3
SBS5	0.960170292205944	100	0.3
SBS5	0.963647850288563	100	0.3
SBS5	0.953420073079944	100	0.3
SBS5	0.956060968252342	100	0.3
SBS5	0.957523705449123	100	0.3
SBS5	0.963243747794511	100	0.3
SBS5	0.949544104087696	100	0.3
SBS5	0.95810993864472	100	0.3
SBS5	0.960170292205944	100	0.3
SBS5	0.957648920306435	100	0.3
SBS5	0.951570308142381	100	0.3
SBS5	0.955127548406925	100	0.3
SBS5	0.951530467051418	100	0.3
SBS5	0.956681350954479	100	0.3
SBS5	0.959481610490728	100	0.3
SBS5	0.965975708317682	100	0.3
SBS5	0.951388177440836	100	0.3
SBS5	0.94118316656991	100	0.3
SBS5	0.943061389429589	100	0.3
SBS5	0.965161811745154	100	0.3
SBS5	0.957039920773145	100	0.3
SBS5	0.95593575339503	100	0.3
SBS5	0.959407619893226	100	0.3
SBS5	0.95903197532129	100	0.3
SBS5	0.965474848888434	100	0.3
SBS5	0.958445742125693	100	0.3
SBS5	0.954922651367688	100	0.3
APOBEC	0.99655987394958	100	0.4
APOBEC	0.996586134453782	100	0.4
APOBEC	0.995010504201681	100	0.4
APOBEC	0.998082983193277	100	0.4
APOBEC	0.992358193277311	100	0.4
APOBEC	0.994616596638655	100	0.4
APOBEC	0.997715336134454	100	0.4
APOBEC	0.994564075630252	100	0.4
APOBEC	0.997373949579832	100	0.4
APOBEC	0.997636554621849	100	0.4
APOBEC	0.998450630252101	100	0.4
APOBEC	0.996481092436975	100	0.4
APOBEC	0.995483193277311	100	0.4
APOBEC	0.995693277310924	100	0.4
APOBEC	0.993697478991597	100	0.4
APOBEC	0.995509453781513	100	0.4
APOBEC	0.994931722689076	100	0.4
APOBEC	0.993933823529412	100	0.4
APOBEC	0.995273109243697	100	0.4
APOBEC	0.993671218487395	100	0.4
APOBEC	0.996822478991597	100	0.4
APOBEC	0.995640756302521	100	0.4
APOBEC	0.992253151260504	100	0.4
APOBEC	0.996008403361345	100	0.4
APOBEC	0.99640231092437	100	0.4
APOBEC	0.996034663865546	100	0.4
APOBEC	0.995719537815126	100	0.4
APOBEC	0.993986344537815	100	0.4
APOBEC	0.996769957983193	100	0.4
APOBEC	0.994248949579832	100	0.4
APOBEC	0.996612394957983	100	0.4
APOBEC	0.997636554621849	100	0.4
APOBEC	0.995063025210084	100	0.4
APOBEC	0.996507352941176	100	0.4
APOBEC	0.99640231092437	100	0.4
APOBEC	0.992988445378151	100	0.4
APOBEC	0.994879201680672	100	0.4
APOBEC	0.995456932773109	100	0.4
APOBEC	0.998450630252101	100	0.4
APOBEC	0.995089285714286	100	0.4
APOBEC	0.992515756302521	100	0.4
APOBEC	0.993408613445378	100	0.4
APOBEC	0.99624474789916	100	0.4
APOBEC	0.997925420168067	100	0.4
APOBEC	0.996953781512605	100	0.4
APOBEC	0.997610294117647	100	0.4
APOBEC	0.995640756302521	100	0.4
APOBEC	0.990598739495798	100	0.4
APOBEC	0.996927521008403	100	0.4
APOBEC	0.994747899159664	100	0.4
SBS3	0.954145702379127	100	0.4
SBS3	0.950947051526851	100	0.4
SBS3	0.955358262832931	100	0.4
SBS3	0.960069129883343	100	0.4
SBS3	0.953330360005017	100	0.4
SBS3	0.953267641360855	100	0.4
SBS3	0.955915761892152	100	0.4
SBS3	0.959539505777084	100	0.4
SBS3	0.949797209717209	100	0.4
SBS3	0.956765947957463	100	0.4
SBS3	0.962570906911595	100	0.4
SBS3	0.948591618001645	100	0.4
SBS3	0.952891329495882	100	0.4
SBS3	0.958264226679117	100	0.4
SBS3	0.963198093353217	100	0.4
SBS3	0.947999275251223	100	0.4
SBS3	0.950194427796903	100	0.4
SBS3	0.958536007470487	100	0.4
SBS3	0.950368646252909	100	0.4
SBS3	0.954089952473205	100	0.4
SBS3	0.954954076014997	100	0.4
SBS3	0.95311432911957	100	0.4
SBS3	0.952152643242415	100	0.4
SBS3	0.952786798422278	100	0.4
SBS3	0.961658002202121	100	0.4
SBS3	0.956724135528021	100	0.4
SBS3	0.950591645876598	100	0.4
SBS3	0.952919204448842	100	0.4
SBS3	0.960849628566252	100	0.4
SBS3	0.950849489191487	100	0.4
SBS3	0.956591729501456	100	0.4
SBS3	0.954710170176588	100	0.4
SBS3	0.962703312938159	100	0.4
SBS3	0.9539505777084	100	0.4
SBS3	0.954340827049854	100	0.4
SBS3	0.95174148768624	100	0.4
SBS3	0.96271725041464	100	0.4
SBS3	0.959079569053227	100	0.4
SBS3	0.95503770087388	100	0.4
SBS3	0.949936584482014	100	0.4
SBS3	0.942870283906396	100	0.4
SBS3	0.949887803314332	100	0.4
SBS3	0.95779732121702	100	0.4
SBS3	0.950473177326513	100	0.4
SBS3	0.9539505777084	100	0.4
SBS3	0.961727689584524	100	0.4
SBS3	0.961839189396368	100	0.4
SBS3	0.962389719717348	100	0.4
SBS3	0.951734518947999	100	0.4
SBS3	0.949992334387936	100	0.4
SBS5	0.928530774396977	100	0.4
SBS5	0.926755000056916	100	0.4
SBS5	0.936829104486107	100	0.4
SBS5	0.940483101685847	100	0.4
SBS5	0.925201197509363	100	0.4
SBS5	0.93098953886783	100	0.4
SBS5	0.93805279513711	100	0.4
SBS5	0.93095538936129	100	0.4
SBS5	0.928616148163326	100	0.4
SBS5	0.935411899964712	100	0.4
SBS5	0.940124531867181	100	0.4
SBS5	0.924910926703776	100	0.4
SBS5	0.932924677571742	100	0.4
SBS5	0.928303111020046	100	0.4
SBS5	0.938826850618675	100	0.4
SBS5	0.932139238921331	100	0.4
SBS5	0.926072009926123	100	0.4
SBS5	0.927916083279263	100	0.4
SBS5	0.929117007592574	100	0.4
SBS5	0.937995879292878	100	0.4
SBS5	0.929811380892213	100	0.4
SBS5	0.932065248323828	100	0.4
SBS5	0.936988468849958	100	0.4
SBS5	0.93930494371023	100	0.4
SBS5	0.939441541736389	100	0.4
SBS5	0.930522828945122	100	0.4
SBS5	0.927625812473676	100	0.4
SBS5	0.932611640428462	100	0.4
SBS5	0.939754578879669	100	0.4
SBS5	0.930073193775683	100	0.4
SBS5	0.927073728784619	100	0.4
SBS5	0.937500711448053	100	0.4
SBS5	0.940471718517001	100	0.4
SBS5	0.927739644162142	100	0.4
SBS5	0.938223542669808	100	0.4
SBS5	0.92051702352901	100	0.4
SBS5	0.924438525196644	100	0.4
