Pheno	AUC	sample_size	indel_prop
SBS3	0.931803927580872	25	0
SBS3	0.928054746407615	25	0
SBS3	0.930674991985951	25	0
SBS3	0.938270916667828	25	0
SBS3	0.936096670336869	25	0
SBS3	0.931162803662769	25	0
SBS3	0.907678155793112	25	0
SBS3	0.919873447713557	25	0
SBS3	0.919455323419142	25	0
SBS3	0.934410235682727	25	0
SBS3	0.915734017198846	25	0
SBS3	0.910814088001227	25	0
SBS3	0.941211724205215	25	0
SBS3	0.922870005156866	25	0
SBS3	0.918131263153493	25	0
SBS3	0.933002550558196	25	0
SBS3	0.916193953922703	25	0
SBS3	0.930549554697626	25	0
SBS3	0.937058356214024	25	0
SBS3	0.937448605555478	25	0
SBS3	0.922897880109827	25	0
SBS3	0.937643730226205	25	0
SBS3	0.942675159235669	25	0
SBS3	0.920152197243167	25	0
SBS3	0.936013045477986	25	0
SBS3	0.927274247724707	25	0
SBS3	0.912709584802576	25	0
SBS3	0.91199877350207	25	0
SBS3	0.936347544913518	25	0
SBS3	0.902103165200909	25	0
SBS5	0.928821045202563	25	0
SBS5	0.920886976516523	25	0
SBS5	0.926123234185933	25	0
SBS5	0.921444751790003	25	0
SBS5	0.923288825143143	25	0
SBS5	0.924791403430887	25	0
SBS5	0.932634406766156	25	0
SBS5	0.931678220583046	25	0
SBS5	0.938314608020581	25	0
SBS5	0.924563740053956	25	0
SBS5	0.930448838347619	25	0
SBS5	0.920454416100354	25	0
SBS5	0.926009402497467	25	0
SBS5	0.921114639893454	25	0
SBS5	0.924939384625892	25	0
SBS5	0.92455235688511	25	0
SBS5	0.924176712313174	25	0
SBS5	0.924438525196644	25	0
SBS5	0.92794454120138	25	0
SBS5	0.913135038532026	25	0
SBS5	0.934023153365434	25	0
SBS5	0.93377272365081	25	0
SBS5	0.927967307539073	25	0
SBS5	0.933465378091953	25	0
SBS5	0.931518856219194	25	0
SBS5	0.934626461314301	25	0
SBS5	0.910209564138465	25	0
SBS5	0.928286036266776	25	0
SBS5	0.917506175369099	25	0
SBS5	0.929583717515282	25	0
SBS5	0.928160821409464	25	0
SBS5	0.916754886225227	25	0
SBS5	0.922719666700816	25	0
SBS5	0.92270828353197	25	0
SBS5	0.925303646028982	25	0
SBS5	0.933123883026557	25	0
SBS5	0.910755956243099	25	0
SBS5	0.940534325945657	25	0
SBS5	0.926965588680577	25	0
SBS5	0.933431228585414	25	0
SBS5	0.932531958246537	25	0
SBS5	0.932042481986135	25	0
SBS5	0.944450136028868	25	0
SBS5	0.926851756992111	25	0
SBS5	0.937836514929026	25	0
SBS5	0.940078999191795	25	0
SBS5	0.923015629090826	25	0
SBS5	0.916197110951747	25	0
SBS5	0.939077280333299	25	0
SBS5	0.933875172170429	25	0
APOBEC	0.988077731092437	25	0.1
APOBEC	0.982694327731092	25	0.1
APOBEC	0.987998949579832	25	0.1
APOBEC	0.985819327731092	25	0.1
APOBEC	0.98797268907563	25	0.1
APOBEC	0.979411764705882	25	0.1
APOBEC	0.991517857142857	25	0.1
APOBEC	0.988786764705882	25	0.1
APOBEC	0.987316176470588	25	0.1
APOBEC	0.991990546218487	25	0.1
APOBEC	0.987736344537815	25	0.1
APOBEC	0.986764705882353	25	0.1
APOBEC	0.979438025210084	25	0.1
APOBEC	0.987001050420168	25	0.1
APOBEC	0.986843487394958	25	0.1
APOBEC	0.98765756302521	25	0.1
APOBEC	0.990047268907563	25	0.1
APOBEC	0.990021008403361	25	0.1
APOBEC	0.981381302521008	25	0.1
APOBEC	0.987421218487395	25	0.1
APOBEC	0.989338235294118	25	0.1
APOBEC	0.984768907563025	25	0.1
APOBEC	0.990073529411765	25	0.1
APOBEC	0.977993697478992	25	0.1
APOBEC	0.99359243697479	25	0.1
APOBEC	0.984611344537815	25	0.1
APOBEC	0.98077731092437	25	0.1
APOBEC	0.986239495798319	25	0.1
APOBEC	0.988182773109244	25	0.1
APOBEC	0.988839285714286	25	0.1
APOBEC	0.978072478991597	25	0.1
APOBEC	0.977862394957983	25	0.1
APOBEC	0.989101890756303	25	0.1
APOBEC	0.991018907563025	25	0.1
APOBEC	0.993802521008403	25	0.1
APOBEC	0.985582983193277	25	0.1
APOBEC	0.986974789915966	25	0.1
APOBEC	0.990703781512605	25	0.1
APOBEC	0.991938025210084	25	0.1
APOBEC	0.981775210084034	25	0.1
APOBEC	0.98655462184874	25	0.1
APOBEC	0.987132352941177	25	0.1
APOBEC	0.986423319327731	25	0.1
APOBEC	0.990913865546219	25	0.1
APOBEC	0.991202731092437	25	0.1
APOBEC	0.982615546218487	25	0.1
APOBEC	0.984453781512605	25	0.1
APOBEC	0.986896008403361	25	0.1
APOBEC	0.989390756302521	25	0.1
APOBEC	0.990126050420168	25	0.1
SBS3	0.921727132085465	25	0.1
SBS3	0.926828248477331	25	0.1
SBS3	0.932194176922326	25	0.1
SBS3	0.919915260142999	25	0.1
SBS3	0.91502320589834	25	0.1
SBS3	0.927929309119291	25	0.1
SBS3	0.932598363740261	25	0.1
SBS3	0.923650503839775	25	0.1
SBS3	0.928333495937226	25	0.1
SBS3	0.923385691786645	25	0.1
SBS3	0.927106998006941	25	0.1
SBS3	0.909406402876695	25	0.1
SBS3	0.914284519644873	25	0.1
SBS3	0.926451936612357	25	0.1
SBS3	0.931218553568691	25	0.1
SBS3	0.929936305732484	25	0.1
SBS3	0.927552997254317	25	0.1
SBS3	0.932932863175793	25	0.1
SBS3	0.934605360353454	25	0.1
SBS3	0.949072460940222	25	0.1
SBS3	0.936974731355141	25	0.1
SBS3	0.942034035317565	25	0.1
SBS3	0.931929364869197	25	0.1
SBS3	0.932096614586963	25	0.1
SBS3	0.929448494055666	25	0.1
SBS3	0.923692316269216	25	0.1
SBS3	0.927803871830966	25	0.1
SBS3	0.932431114022495	25	0.1
SBS3	0.921782881991387	25	0.1
SBS3	0.931580927957184	25	0.1
SBS3	0.928263808554823	25	0.1
SBS3	0.920751508731829	25	0.1
SBS3	0.909852402124071	25	0.1
SBS3	0.913239208908835	25	0.1
SBS3	0.936528732107765	25	0.1
SBS3	0.945100280143277	25	0.1
SBS3	0.920626071443505	25	0.1
SBS3	0.925197563729111	25	0.1
SBS3	0.913183459002913	25	0.1
SBS3	0.91311377162051	25	0.1
SBS3	0.926159249606266	25	0.1
SBS3	0.932514738881378	25	0.1
SBS3	0.90242372715996	25	0.1
SBS3	0.932807425887469	25	0.1
SBS3	0.946842464703341	25	0.1
SBS3	0.925490250735202	25	0.1
SBS3	0.922814255250944	25	0.1
SBS3	0.938410291432633	25	0.1
SBS3	0.925810812694254	25	0.1
SBS3	0.927051248101019	25	0.1
SBS5	0.92363032020854	25	0.1
SBS5	0.933966237521201	25	0.1
SBS5	0.932042481986135	25	0.1
SBS5	0.92270828353197	25	0.1
SBS5	0.914068458377443	25	0.1
SBS5	0.935332217782786	25	0.1
SBS5	0.928547849150246	25	0.1
SBS5	0.919054286332229	25	0.1
SBS5	0.928024223383305	25	0.1
SBS5	0.934569545470068	25	0.1
SBS5	0.92573620644515	25	0.1
SBS5	0.912952907830482	25	0.1
SBS5	0.908650070006488	25	0.1
SBS5	0.928342952111009	25	0.1
SBS5	0.928786895696024	25	0.1
SBS5	0.926555794602101	25	0.1
SBS5	0.925292262860135	25	0.1
SBS5	0.926851756992111	25	0.1
SBS5	0.9254060945486	25	0.1
SBS5	0.949618094685198	25	0.1
SBS5	0.936823412901684	25	0.1
SBS5	0.935673712848183	25	0.1
SBS5	0.933078350351171	25	0.1
SBS5	0.932019715648442	25	0.1
SBS5	0.926237065874398	25	0.1
SBS5	0.917574474382178	25	0.1
SBS5	0.918211931837585	25	0.1
SBS5	0.932213229518833	25	0.1
SBS5	0.923846600416624	25	0.1
SBS5	0.927124953044429	25	0.1
SBS5	0.924688954911268	25	0.1
SBS5	0.916299559471366	25	0.1
SBS5	0.906350669899487	25	0.1
SBS5	0.917847670434496	25	0.1
SBS5	0.939680588282166	25	0.1
SBS5	0.934603694976608	25	0.1
SBS5	0.918963220981457	25	0.1
SBS5	0.91809810014912	25	0.1
SBS5	0.91869002492914	25	0.1
SBS5	0.911700759257362	25	0.1
SBS5	0.926487495589022	25	0.1
SBS5	0.930539903698392	25	0.1
SBS5	0.90172910334779	25	0.1
SBS5	0.937984496124031	25	0.1
SBS5	0.94981160855559	25	0.1
SBS5	0.91954376259263	25	0.1
SBS5	0.911666609750822	25	0.1
SBS5	0.927682728317909	25	0.1
SBS5	0.928593381825633	25	0.1
SBS5	0.923880749923164	25	0.1
APOBEC	0.983009453781513	25	0.2
APOBEC	0.98999474789916	25	0.2
APOBEC	0.989600840336134	25	0.2
APOBEC	0.984112394957983	25	0.2
APOBEC	0.988471638655462	25	0.2
APOBEC	0.98500525210084	25	0.2
APOBEC	0.988550420168067	25	0.2
APOBEC	0.99375	25	0.2
APOBEC	0.983455882352941	25	0.2
APOBEC	0.989810924369748	25	0.2
APOBEC	0.992174369747899	25	0.2
APOBEC	0.992489495798319	25	0.2
APOBEC	0.988944327731092	25	0.2
APOBEC	0.986186974789916	25	0.2
APOBEC	0.980173319327731	25	0.2
APOBEC	0.988891806722689	25	0.2
APOBEC	0.98702731092437	25	0.2
APOBEC	0.991281512605042	25	0.2
APOBEC	0.99296218487395	25	0.2
APOBEC	0.991150210084034	25	0.2
APOBEC	0.992673319327731	25	0.2
APOBEC	0.982457983193277	25	0.2
APOBEC	0.98718487394958	25	0.2
APOBEC	0.987788865546218	25	0.2
APOBEC	0.987998949579832	25	0.2
APOBEC	0.981223739495798	25	0.2
APOBEC	0.976076680672269	25	0.2
APOBEC	0.99046743697479	25	0.2
APOBEC	0.981591386554622	25	0.2
APOBEC	0.985215336134454	25	0.2
APOBEC	0.995063025210084	25	0.2
APOBEC	0.987289915966387	25	0.2
APOBEC	0.98686974789916	25	0.2
APOBEC	0.99125525210084	25	0.2
APOBEC	0.977888655462185	25	0.2
APOBEC	0.987394957983193	25	0.2
APOBEC	0.986685924369748	25	0.2
APOBEC	0.989627100840336	25	0.2
APOBEC	0.978177521008403	25	0.2
APOBEC	0.987237394957983	25	0.2
APOBEC	0.990887605042017	25	0.2
APOBEC	0.985241596638656	25	0.2
APOBEC	0.98405987394958	25	0.2
APOBEC	0.985267857142857	25	0.2
APOBEC	0.987106092436975	25	0.2
APOBEC	0.991307773109244	25	0.2
APOBEC	0.989469537815126	25	0.2
APOBEC	0.990099789915966	25	0.2
APOBEC	0.975183823529412	25	0.2
APOBEC	0.981985294117647	25	0.2
SBS3	0.925364813446877	25	0.2
SBS3	0.940403350569346	25	0.2
SBS3	0.934605360353454	25	0.2
SBS3	0.925086063917267	25	0.2
SBS3	0.920194009672609	25	0.2
SBS3	0.952779829684037	25	0.2
SBS3	0.914953518515938	25	0.2
SBS3	0.941797098217397	25	0.2
SBS3	0.947413901239042	25	0.2
SBS3	0.935162859412675	25	0.2
SBS3	0.940180350945658	25	0.2
SBS3	0.925741125311851	25	0.2
SBS3	0.931706365245509	25	0.2
SBS3	0.929309119290861	25	0.2
SBS3	0.915664329816443	25	0.2
SBS3	0.93475867259474	25	0.2
SBS3	0.943162970912487	25	0.2
SBS3	0.935162859412675	25	0.2
SBS3	0.94627102816764	25	0.2
SBS3	0.931622740386626	25	0.2
SBS3	0.932723801028586	25	0.2
SBS3	0.945825028920264	25	0.2
SBS3	0.931023428897964	25	0.2
SBS3	0.944779718184226	25	0.2
SBS3	0.941588036070189	25	0.2
SBS3	0.922507630768373	25	0.2
SBS3	0.911608524160615	25	0.2
SBS3	0.935134984459714	25	0.2
SBS3	0.933337049993728	25	0.2
SBS3	0.930828304227237	25	0.2
SBS3	0.936514794631284	25	0.2
SBS3	0.929058244714212	25	0.2
SBS3	0.927873559213369	25	0.2
SBS3	0.93119067861573	25	0.2
SBS3	0.916904765223209	25	0.2
SBS3	0.938619353579841	25	0.2
SBS3	0.930298680120977	25	0.2
SBS3	0.922465818338932	25	0.2
SBS3	0.918465762589026	25	0.2
SBS3	0.93173424019847	25	0.2
SBS3	0.918256700441818	25	0.2
SBS3	0.931650615339587	25	0.2
SBS3	0.937810979943971	25	0.2
SBS3	0.930842241703717	25	0.2
SBS3	0.937086231166985	25	0.2
SBS3	0.950075959246819	25	0.2
SBS3	0.925629625500007	25	0.2
SBS3	0.909183403253007	25	0.2
SBS3	0.93559492118357	25	0.2
SBS3	0.929364869196783	25	0.2
SBS5	0.919031519994536	25	0.2
SBS5	0.932748238454621	25	0.2
SBS5	0.926567177770948	25	0.2
SBS5	0.921900078543865	25	0.2
SBS5	0.917813520927956	25	0.2
SBS5	0.938849616956368	25	0.2
SBS5	0.9161857277829	25	0.2
SBS5	0.940989652699519	25	0.2
SBS5	0.941581577479539	25	0.2
SBS5	0.92603216883516	25	0.2
SBS5	0.934489863288142	25	0.2
SBS5	0.925428860886294	25	0.2
SBS5	0.921285387426152	25	0.2
SBS5	0.925189814340516	25	0.2
SBS5	0.907705266992225	25	0.2
SBS5	0.931416407699575	25	0.2
SBS5	0.934626461314301	25	0.2
SBS5	0.933647508793498	25	0.2
SBS5	0.948491160969391	25	0.2
SBS5	0.9229359469089	25	0.2
SBS5	0.929640633359515	25	0.2
SBS5	0.929868296736445	25	0.2
SBS5	0.934125601885053	25	0.2
SBS5	0.932600257259616	25	0.2
SBS5	0.936709581213218	25	0.2
SBS5	0.919418547735319	25	0.2
SBS5	0.902229962777038	25	0.2
SBS5	0.930426072009926	25	0.2
SBS5	0.909970517592687	25	0.2
SBS5	0.921239854750766	25	0.2
SBS5	0.930995230452253	25	0.2
SBS5	0.921171555737686	25	0.2
SBS5	0.914330271260914	25	0.2
SBS5	0.926271215380938	25	0.2
SBS5	0.909344443306128	25	0.2
SBS5	0.927659961980216	25	0.2
SBS5	0.918724174435679	25	0.2
SBS5	0.931222893829184	25	0.2
SBS5	0.910699040398866	25	0.2
SBS5	0.9260663183417	25	0.2
SBS5	0.922116358751949	25	0.2
SBS5	0.919839724982641	25	0.2
SBS5	0.934740293002766	25	0.2
SBS5	0.909742854215757	25	0.2
SBS5	0.923197759792371	25	0.2
SBS5	0.948445628294004	25	0.2
SBS5	0.923015629090826	25	0.2
SBS5	0.898359685369213	25	0.2
SBS5	0.929617867021822	25	0.2
SBS5	0.931746519596125	25	0.2
APOBEC	0.982983193277311	25	0.3
APOBEC	0.976418067226891	25	0.3
APOBEC	0.980068277310924	25	0.3
APOBEC	0.982274159663866	25	0.3
APOBEC	0.98077731092437	25	0.3
APOBEC	0.973004201680672	25	0.3
APOBEC	0.986318277310924	25	0.3
APOBEC	0.985031512605042	25	0.3
APOBEC	0.982641806722689	25	0.3
APOBEC	0.985451680672269	25	0.3
APOBEC	0.980120798319328	25	0.3
APOBEC	0.973765756302521	25	0.3
APOBEC	0.97515756302521	25	0.3
APOBEC	0.970693277310924	25	0.3
APOBEC	0.987106092436975	25	0.3
APOBEC	0.976733193277311	25	0.3
APOBEC	0.97765231092437	25	0.3
APOBEC	0.985845588235294	25	0.3
APOBEC	0.973030462184874	25	0.3
APOBEC	0.978230042016807	25	0.3
APOBEC	0.978361344537815	25	0.3
APOBEC	0.982431722689076	25	0.3
APOBEC	0.98405987394958	25	0.3
APOBEC	0.973240546218487	25	0.3
APOBEC	0.985477941176471	25	0.3
APOBEC	0.982746848739496	25	0.3
APOBEC	0.978676470588235	25	0.3
APOBEC	0.977836134453781	25	0.3
APOBEC	0.979359243697479	25	0.3
APOBEC	0.986370798319328	25	0.3
APOBEC	0.972715336134454	25	0.3
APOBEC	0.969669117647059	25	0.3
APOBEC	0.98125	25	0.3
APOBEC	0.989023109243698	25	0.3
APOBEC	0.989311974789916	25	0.3
APOBEC	0.980409663865546	25	0.3
APOBEC	0.979543067226891	25	0.3
APOBEC	0.988182773109244	25	0.3
APOBEC	0.983167016806723	25	0.3
APOBEC	0.974133403361345	25	0.3
APOBEC	0.985346638655462	25	0.3
APOBEC	0.984453781512605	25	0.3
APOBEC	0.983482142857143	25	0.3
APOBEC	0.986607142857143	25	0.3
APOBEC	0.988865546218487	25	0.3
APOBEC	0.978413865546218	25	0.3
APOBEC	0.976811974789916	25	0.3
APOBEC	0.976628151260504	25	0.3
APOBEC	0.985346638655462	25	0.3
APOBEC	0.989101890756303	25	0.3
SBS3	0.911064962577876	25	0.3
SBS3	0.921016320784959	25	0.3
SBS3	0.933866674099987	25	0.3
SBS3	0.932180239445846	25	0.3
SBS3	0.902841851454376	25	0.3
SBS3	0.922033756568036	25	0.3
SBS3	0.93612454528983	25	0.3
SBS3	0.930995553945003	25	0.3
SBS3	0.919706197995791	25	0.3
SBS3	0.912235710602238	25	0.3
SBS3	0.925629625500007	25	0.3
SBS3	0.914842018704093	25	0.3
SBS3	0.916542390834715	25	0.3
SBS3	0.929197619479017	25	0.3
SBS3	0.911497024348771	25	0.3
SBS3	0.926047749794422	25	0.3
SBS3	0.926033812317942	25	0.3
SBS3	0.913977895162302	25	0.3
SBS3	0.922061631520997	25	0.3
SBS3	0.937978229661737	25	0.3
SBS3	0.935344046606921	25	0.3
SBS3	0.931762115151431	25	0.3
SBS3	0.929225494431978	25	0.3
SBS3	0.913058021714588	25	0.3
SBS3	0.915106830757223	25	0.3
SBS3	0.921518069938257	25	0.3
SBS3	0.924751564481735	25	0.3
SBS3	0.925685375405929	25	0.3
SBS3	0.917016265035053	25	0.3
SBS3	0.926967623242136	25	0.3
SBS3	0.920207947149089	25	0.3
SBS3	0.925127876346709	25	0.3
SBS3	0.914521456745042	25	0.3
SBS3	0.904556161061478	25	0.3
SBS3	0.916207891399183	25	0.3
SBS3	0.934814422500662	25	0.3
SBS3	0.911538836778213	25	0.3
SBS3	0.911831523784304	25	0.3
SBS3	0.922647005533178	25	0.3
SBS3	0.910716525665863	25	0.3
SBS3	0.928960682378849	25	0.3
SBS3	0.913629458250289	25	0.3
SBS3	0.897043861238484	25	0.3
SBS3	0.931985114775119	25	0.3
SBS3	0.936180295195752	25	0.3
SBS3	0.930619242080029	25	0.3
SBS3	0.92323237954536	25	0.3
SBS3	0.916082454110859	25	0.3
SBS3	0.927552997254317	25	0.3
SBS3	0.925657500452968	25	0.3
SBS5	0.902138897426266	25	0.3
SBS5	0.922526152830425	25	0.3
SBS5	0.92356202119546	25	0.3
SBS5	0.921729331011167	25	0.3
SBS5	0.896174116950677	25	0.3
SBS5	0.918200548668738	25	0.3
SBS5	0.921342303270384	25	0.3
SBS5	0.92300424592198	25	0.3
SBS5	0.910312012658084	25	0.3
SBS5	0.908695602681875	25	0.3
SBS5	0.905371717378684	25	0.3
SBS5	0.905986408496397	25	0.3
SBS5	0.907534519459527	25	0.3
SBS5	0.906236838211021	25	0.3
SBS5	0.911256815672347	25	0.3
SBS5	0.913533449441656	25	0.3
SBS5	0.92544024405514	25	0.3
SBS5	0.915013261391706	25	0.3
SBS5	0.9143758039363	25	0.3
SBS5	0.928741363020638	25	0.3
SBS5	0.927227401564047	25	0.3
SBS5	0.918815239786452	25	0.3
SBS5	0.916333708977905	25	0.3
SBS5	0.907682500654532	25	0.3
SBS5	0.904438297533267	25	0.3
SBS5	0.903880522259787	25	0.3
SBS5	0.907762182836458	25	0.3
SBS5	0.910903937438104	25	0.3
SBS5	0.900420038930437	25	0.3
SBS5	0.918530660565288	25	0.3
SBS5	0.905223736183679	25	0.3
SBS5	0.912748010791244	25	0.3
SBS5	0.898496283395372	25	0.3
SBS5	0.912964290999328	25	0.3
SBS5	0.91526369110633	25	0.3
SBS5	0.915206775262097	25	0.3
SBS5	0.909048480916117	25	0.3
SBS5	0.909606256189598	25	0.3
SBS5	0.913681430636661	25	0.3
SBS5	0.897073387289554	25	0.3
SBS5	0.91500187822286	25	0.3
SBS5	0.916026363419049	25	0.3
SBS5	0.893510455440586	25	0.3
SBS5	0.925223963847056	25	0.3
SBS5	0.929743081879133	25	0.3
SBS5	0.91470591583285	25	0.3
SBS5	0.907193024394131	25	0.3
SBS5	0.889355598811597	25	0.3
SBS5	0.912383749388155	25	0.3
SBS5	0.912440665232387	25	0.3
APOBEC	0.974553571428571	25	0.4
APOBEC	0.974763655462185	25	0.4
APOBEC	0.981591386554622	25	0.4
APOBEC	0.975919117647059	25	0.4
APOBEC	0.981302521008403	25	0.4
APOBEC	0.972242647058824	25	0.4
APOBEC	0.985898109243697	25	0.4
APOBEC	0.985582983193277	25	0.4
APOBEC	0.965835084033613	25	0.4
APOBEC	0.982405462184874	25	0.4
APOBEC	0.975052521008403	25	0.4
APOBEC	0.983718487394958	25	0.4
APOBEC	0.974080882352941	25	0.4
APOBEC	0.967016806722689	25	0.4
APOBEC	0.976628151260504	25	0.4
APOBEC	0.982878151260504	25	0.4
APOBEC	0.972741596638655	25	0.4
APOBEC	0.982116596638655	25	0.4
APOBEC	0.982300420168067	25	0.4
APOBEC	0.979543067226891	25	0.4
APOBEC	0.981959033613445	25	0.4
APOBEC	0.966334033613445	25	0.4
APOBEC	0.981197478991597	25	0.4
APOBEC	0.969931722689076	25	0.4
APOBEC	0.982904411764706	25	0.4
APOBEC	0.967410714285714	25	0.4
APOBEC	0.966649159663866	25	0.4
APOBEC	0.980987394957983	25	0.4
APOBEC	0.965835084033613	25	0.4
APOBEC	0.977127100840336	25	0.4
APOBEC	0.978492647058824	25	0.4
APOBEC	0.985320378151261	25	0.4
APOBEC	0.974185924369748	25	0.4
APOBEC	0.986397058823529	25	0.4
APOBEC	0.963786764705882	25	0.4
APOBEC	0.976733193277311	25	0.4
APOBEC	0.977468487394958	25	0.4
APOBEC	0.981144957983193	25	0.4
APOBEC	0.958718487394958	25	0.4
APOBEC	0.971875	25	0.4
APOBEC	0.980173319327731	25	0.4
APOBEC	0.976444327731092	25	0.4
APOBEC	0.970588235294118	25	0.4
APOBEC	0.97155987394958	25	0.4
APOBEC	0.976838235294118	25	0.4
APOBEC	0.98516281512605	25	0.4
APOBEC	0.97828256302521	25	0.4
APOBEC	0.980199579831933	25	0.4
APOBEC	0.962710084033613	25	0.4
APOBEC	0.976418067226891	25	0.4
SBS3	0.91502320589834	25	0.4
SBS3	0.91227752303168	25	0.4
SBS3	0.916235766352144	25	0.4
SBS3	0.924110440563632	25	0.4
SBS3	0.908848903817475	25	0.4
SBS3	0.940598475240073	25	0.4
SBS3	0.905071847691257	25	0.4
SBS3	0.928054746407615	25	0.4
SBS3	0.926019874841461	25	0.4
SBS3	0.908110217564008	25	0.4
SBS3	0.92076544620831	25	0.4
SBS3	0.908625904193787	25	0.4
SBS3	0.928821307614043	25	0.4
SBS3	0.912612022467212	25	0.4
SBS3	0.901768665765377	25	0.4
SBS3	0.931093116280366	25	0.4
SBS3	0.935134984459714	25	0.4
SBS3	0.912402960320004	25	0.4
SBS3	0.927483309871915	25	0.4
SBS3	0.917977950912208	25	0.4
SBS3	0.915260142998509	25	0.4
SBS3	0.934033923817754	25	0.4
SBS3	0.90267460173661	25	0.4
SBS3	0.929727243585276	25	0.4
SBS3	0.919552885754505	25	0.4
SBS3	0.908221717375852	25	0.4
SBS3	0.916207891399183	25	0.4
SBS3	0.921309007791049	25	0.4
SBS3	0.914354207027276	25	0.4
SBS3	0.921155695549764	25	0.4
SBS3	0.925406625876319	25	0.4
SBS3	0.917350764470585	25	0.4
SBS3	0.895385301537304	25	0.4
SBS3	0.914535394221522	25	0.4
SBS3	0.917281077088182	25	0.4
SBS3	0.927065185577499	25	0.4
SBS3	0.920626071443504	25	0.4
SBS3	0.907594530934229	25	0.4
SBS3	0.906437720386347	25	0.4
SBS3	0.912779272184978	25	0.4
SBS3	0.907427281216463	25	0.4
SBS3	0.913336771244199	25	0.4
SBS3	0.911329774631005	25	0.4
SBS3	0.901824415671299	25	0.4
SBS3	0.914814143751132	25	0.4
SBS3	0.928918869949407	25	0.4
SBS3	0.920904820973115	25	0.4
SBS3	0.903761724902089	25	0.4
SBS3	0.933364924946689	25	0.4
SBS3	0.926507686518279	25	0.4
SBS5	0.892622568270555	25	0.4
SBS5	0.895616341677196	25	0.4
SBS5	0.90199091623126	25	0.4
SBS5	0.905781511457159	25	0.4
SBS5	0.90172910334779	25	0.4
SBS5	0.915240924768637	25	0.4
SBS5	0.897357966510717	25	0.4
SBS5	0.904483830208654	25	0.4
SBS5	0.902127514257419	25	0.4
SBS5	0.886168311534565	25	0.4
SBS5	0.906066090678323	25	0.4
SBS5	0.89497888422179	25	0.4
SBS5	0.907409304602215	25	0.4
SBS5	0.89066466322895	25	0.4
SBS5	0.884984461974525	25	0.4
SBS5	0.916641054536762	25	0.4
SBS5	0.918177782331045	25	0.4
SBS5	0.900568020125443	25	0.4
SBS5	0.908194743252627	25	0.4
SBS5	0.899156507188471	25	0.4
SBS5	0.899611833942333	25	0.4
SBS5	0.897255517991098	25	0.4
SBS5	0.89744903186149	25	0.4
SBS5	0.909037097747271	25	0.4
SBS5	0.911689376088516	25	0.4
SBS5	0.891711914762832	25	0.4
SBS5	0.893123427699803	25	0.4
SBS5	0.900795683502373	25	0.4
SBS5	0.891780213775911	25	0.4
SBS5	0.908080911564161	25	0.4
SBS5	0.900283440904279	25	0.4
SBS5	0.902730822206286	25	0.4
SBS5	0.870801033591731	25	0.4
SBS5	0.892952680167105	25	0.4
SBS5	0.884221789661806	25	0.4
SBS5	0.90353902719439	25	0.4
SBS5	0.89652699518492	25	0.4
